activity_year,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,hoepa_status,property_value,occupancy_type,income,debt_to_income_ratio
2020,42003,42003459201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,165000,2,185000,1,130,20%-<30%
2020,42003,42003472400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,265000,2,275000,1,59,45
2020,42003,42003518001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,135000,2,135000,1,NA,30%-<36%
2020,42003,42003191700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,125000,2,135000,1,43,30%-<36%
2020,42003,42003151600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,65000,2,155000,1,NA,<20%
2020,42003,42003451101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,505000,2,595000,1,NA,20%-<30%
2020,42003,42003414101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,275000,2,335000,1,59,49
2020,42003,42003202300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,115000,2,135000,1,79,<20%
2020,42003,42003413300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,205000,2,225000,1,65,20%-<30%
2020,42003,42003488200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,85000,2,95000,1,72,<20%
2020,42003,42003270400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,125000,2,135000,1,55,20%-<30%
2020,42003,42003409000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,585000,2,725000,1,172,30%-<36%
2020,42003,42003459202,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,115000,2,135000,1,160,20%-<30%
2020,42003,42003523600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,175000,3,205000,1,86,<20%
2020,42003,42003428100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,115000,2,125000,1,NA,38
2020,42003,42003526302,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,185000,2,195000,1,NA,20%-<30%
2020,42003,42003463900,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,65000,2,65000,1,NA,44
2020,42003,42003416000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,225000,2,245000,1,85,30%-<36%
2020,42003,42003429600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,155000,2,165000,1,58,20%-<30%
2020,42003,42003445500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,195000,2,285000,1,66,40
2020,42003,42003474203,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,255000,2,315000,1,102,37
2020,42003,42003426700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,1,45000,2,55000,1,71,30%-<36%
2020,42003,42003488500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,85000,2,95000,1,56,<20%
2020,42003,42003451300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,1,115000,3,135000,1,45,30%-<36%
2020,42003,42003523200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,65000,2,85000,1,36,20%-<30%
2020,42003,42003526302,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,165000,2,205000,1,45,46
2020,42003,42003552400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,65000,2,65000,1,36,30%-<36%
2020,42003,42003473602,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,325000,2,405000,1,201,20%-<30%
2020,42003,42003458000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,95000,2,95000,1,34,30%-<36%
2020,42003,42003515401,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,135000,2,135000,1,37,50%-60%
2020,42003,42003480300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,305000,2,355000,1,111,20%-<30%
2020,42003,42003456003,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,285000,2,315000,1,141,20%-<30%
2020,42003,42003426400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Sex Not Available,1,1,195000,2,245000,1,53,30%-<36%
2020,42003,42003090300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,85000,2,135000,1,34,20%-<30%
2020,42003,42003429300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,245000,2,315000,1,NA,39
2020,42003,42003564500,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,1,85000,3,85000,1,12,>60%
2020,42003,42003429500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,355000,2,395000,1,145,30%-<36%
2020,42003,42003451104,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,165000,2,205000,1,87,20%-<30%
2020,42003,42003408001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,125000,3,155000,1,41,30%-<36%
2020,42003,42003160900,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,185000,2,195000,1,53,20%-<30%
2020,42003,42003526301,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,135000,2,135000,1,81,46
2020,42003,42003414102,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,235000,2,245000,1,162,20%-<30%
2020,42003,42003477100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,95000,2,135000,1,57,<20%
2020,42003,42003408001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,355000,2,445000,1,209,36
2020,42003,42003563800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,195000,2,205000,1,125,<20%
2020,42003,42003521401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,125000,2,135000,1,63,38
2020,42003,42003421100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,1,185000,3,235000,1,31,>60%
2020,42003,42003427000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,195000,2,205000,1,177,<20%
2020,42003,42003434000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,205000,2,225000,1,110,<20%
2020,42003,42003070600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,85000,2,185000,1,342,<20%
2020,42003,42003523501,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,75000,2,75000,1,72,20%-<30%
2020,42003,42003499300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,45000,2,45000,1,14,37
2020,42003,42003490002,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,105000,2,125000,1,41,47
2020,42003,42003413500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,235000,2,275000,1,NA,20%-<30%
2020,42003,42003432300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,65000,2,85000,1,78,<20%
2020,42003,42003473300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,235000,2,245000,1,88,36
2020,42003,42003519000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,195000,2,245000,1,NA,20%-<30%
2020,42003,42003474101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,105000,2,225000,1,77,<20%
2020,42003,42003190300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,375000,2,425000,1,NA,30%-<36%
2020,42003,42003488300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,105000,2,175000,1,74,49
2020,42003,42003408002,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,185000,2,195000,1,NA,30%-<36%
2020,42003,42003523702,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,135000,2,145000,1,102,<20%
2020,42003,42003526201,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,85000,2,85000,1,39,20%-<30%
2020,42003,42003523701,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,3,1,75000,3,85000,1,29,20%-<30%
2020,42003,42003191700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,155000,2,225000,1,146,<20%
2020,42003,42003151700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,125000,2,155000,1,126,20%-<30%
2020,42003,42003422000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,945000,2,1185000,1,NA,30%-<36%
2020,42003,42003475304,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,115000,2,245000,1,30,38
2020,42003,42003473401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,375000,2,675000,1,158,20%-<30%
2020,42003,42003431500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,215000,2,225000,1,NA,20%-<30%
2020,42003,42003562000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,665000,2,825000,1,212,20%-<30%
2020,42003,42003473300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,1,1,305000,2,325000,1,140,40
2020,42003,42003521402,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,215000,2,225000,1,116,39
2020,42003,42003320700,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,65000,3,75000,1,33,50%-60%
2020,42003,42003421100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,545000,2,675000,1,NA,<20%
2020,42003,42003060300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,205000,2,255000,1,79,<20%
2020,42003,42003473402,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,425000,2,535000,1,NA,20%-<30%
2020,42003,42003564000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,245000,2,305000,1,69,47
2020,42003,42003473401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,1,635000,3,795000,1,388,44
2020,42003,42003191700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,135000,2,205000,1,65,20%-<30%
2020,42003,42003241200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,1,115000,3,125000,1,36,40
2020,42003,42003523701,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,125000,2,125000,1,73,<20%
2020,42003,42003523800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,55000,2,65000,1,26,42
2020,42003,42003070500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,185000,2,235000,1,250,<20%
2020,42003,42003421100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,225000,2,285000,1,80,40
2020,42003,42003429201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,1,235000,3,275000,1,107,20%-<30%
2020,42003,42003455000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,165000,2,165000,1,49,20%-<30%
2020,42003,42003020300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,115000,2,365000,1,65,20%-<30%
2020,42003,42003413500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,255000,2,315000,1,NA,20%-<30%
2020,42003,42003431100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,115000,2,145000,1,NA,30%-<36%
2020,42003,42003473402,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,285000,2,355000,1,800,<20%
2020,42003,42003290100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,135000,2,145000,1,43,20%-<30%
2020,42003,42003526201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,255000,2,405000,1,109,<20%
2020,42003,42003523400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,95000,2,115000,1,50,30%-<36%
2020,42003,42003451300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,115000,2,135000,1,45,30%-<36%
2020,42003,42003414102,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,195000,2,245000,1,83,30%-<36%
2020,42003,42003439000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,435000,2,455000,1,218,36
2020,42003,42003451300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,235000,3,285000,1,71,20%-<30%
2020,42003,42003464300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,1,225000,2,235000,1,NA,37
2020,42003,42003191700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,125000,2,135000,1,35,30%-<36%
2020,42003,42003451105,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,205000,2,215000,1,39,45
2020,42003,42003426800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,185000,2,195000,1,51,36
2020,42003,42003414102,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,195000,3,205000,1,41,>60%
2020,42003,42003412001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,345000,2,425000,1,117,30%-<36%
2020,42003,42003476200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,155000,2,185000,1,63,45
2020,42003,42003519000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,1,125000,3,125000,1,57,20%-<30%
2020,42003,42003411000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,45000,2,475000,1,90,20%-<30%
2020,42003,42003515401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,155000,2,185000,1,61,20%-<30%
2020,42003,42003451300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,255000,2,305000,1,139,20%-<30%
2020,42003,42003564400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,65000,2,75000,1,33,37
2020,42003,42003427100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,165000,2,205000,1,133,30%-<36%
2020,42003,42003475401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,165000,2,185000,1,143,20%-<30%
2020,42003,42003426800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,215000,2,265000,1,NA,30%-<36%
2020,42003,42003437000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,1,375000,2,475000,1,NA,41
2020,42003,42003320700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,75000,3,75000,1,33,46
2020,42003,42003477100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,95000,2,125000,1,41,30%-<36%
